42417,csj,插屏视频,插屏-plaque,adsbase,,随手二维码扫描-plaquevideo-base,默认底价,,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,开屏,开屏-splash,adsbid,,随手二维码扫描-splash-new2-adbid,实时竞价,客户端竞价,,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,adsbid50,,随手二维码扫描-splash-new2-adbid50,实时竞价,客户端竞价,,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads1000new2,,随手二维码扫描-splash-new2-1000new2w,目标价,,1000,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads800new2,,随手二维码扫描-splash-new2-800new2w,目标价,,800,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads600new2,,随手二维码扫描-splash-new2-600new2w,目标价,,600,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads500new3,,随手二维码扫描-splash-new2-500new3w,目标价,,500,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads400new2,,随手二维码扫描-splash-new2-400new2w,目标价,,400,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads350new2,,随手二维码扫描-splash-new2-350new2w,目标价,,350,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,
42417,csj,开屏,开屏-splash,ads300new2,,随手二维码扫描-splash-new2-300new2w,目标价,,300,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,
