42911.0,csj,插屏视频,插屏-plaque,adsbpbid50,,抢红包极速提醒-半屏插屏-adbidding50,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,信息流自渲染,插屏-plaque,ads500,,抢红包极速提醒-msg插屏-ad500,标准,否,500.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads350,,抢红包极速提醒-msg插屏-ad350,标准,否,350.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads400,,抢红包极速提醒-msg插屏-ad400,标准,否,400.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads300,,抢红包极速提醒-msg插屏-ad300,标准,否,300.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads250,,抢红包极速提醒-msg插屏-ad250,标准,否,250.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads200,,抢红包极速提醒-msg插屏-ad200,标准,否,200.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads150,,抢红包极速提醒-msg插屏-ad150,标准,否,150.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads100,,抢红包极速提醒-msg插屏-ad100,标准,否,100.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
42911.0,csj,信息流自渲染,插屏-plaque,ads50,,抢红包极速提醒-msg插屏-ad50,标准,否,50.0,穿山甲,5757921.0,信息流,自渲染,"[1,2,3,4]",,3.0,,,,,,,,,,,,plaque_waterfall_bid_new_hb
